vres,rep,update,partner,donate_calls,donated,earned,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
100,17,180000,host,0,0,0,65820,8659,246,63720,327,229,52,4,10
100,17,180000,symbiont,48900130,611320,9.54052e+06,78196,14221,361,225242,588,233,170,9,11
100,17,185000,host,0,0,0,70639,9810,262,68983,325,209,62,6,10
100,17,185000,symbiont,48653246,592274,9.29998e+06,80579,13515,510,219113,516,218,155,9,9
100,17,190000,host,0,0,0,78180,10469,273,73857,353,270,70,10,6
100,17,190000,symbiont,49006638,1.04243e+06,9.04556e+06,78687,13236,661,213195,495,220,153,17,6
100,17,195000,host,0,0,0,76778,12772,288,71227,390,235,59,10,8
100,17,195000,symbiont,48833682,780066,9.14801e+06,73993,11797,576,216985,322,243,125,9,5
100,17,200000,host,0,0,0,81410,12591,326,67770,417,254,78,8,5
100,17,200000,symbiont,47876329,1.24178e+06,9.25959e+06,75684,10479,548,219279,402,230,174,11,7
100,18,0,host,0,0,0,0,0,0,0,0,0,0,0,0
100,18,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
100,18,5000,host,0,0,0,2.43397e+06,1285,722,707,714,207,123,0,0
100,18,5000,symbiont,31096,11503,193590,15605,832,443,485,455,161,158,0,0
100,18,10000,host,0,0,0,2.26369e+06,3362,486,601,570,234,162,1,0
100,18,10000,symbiont,1062011,179513,1.03548e+06,173841,1945,1290,492,431,218,211,1,0
100,18,15000,host,0,0,0,1.8946e+06,4129,396,643,486,235,150,0,0
100,18,15000,symbiont,4262955,727219,2.88246e+06,531778,6213,966,821,776,311,217,0,0
100,18,20000,host,0,0,0,1.65238e+06,6431,369,715,545,256,186,0,0
100,18,20000,symbiont,7272132,1.0809e+06,4.07289e+06,751658,11756,797,1247,1070,462,324,1,1
100,18,25000,host,0,0,0,1.48836e+06,8877,492,889,668,294,303,0,0
100,18,25000,symbiont,9361091,1.32303e+06,4.69092e+06,843433,16121,1154,1732,1751,757,478,7,0
100,18,30000,host,0,0,0,1.34048e+06,8925,543,1699,755,402,353,1,0
100,18,30000,symbiont,11079593,1.39777e+06,4.76712e+06,835890,21343,1297,2635,1842,950,616,9,1
100,18,35000,host,0,0,0,1.24517e+06,13327,576,2453,907,493,380,1,0
100,18,35000,symbiont,12226429,1.4966e+06,4.71395e+06,815041,22277,1916,2814,1924,1011,638,6,1
100,18,40000,host,0,0,0,1.18107e+06,16285,566,1187,953,449,344,1,0
100,18,40000,symbiont,13245221,1.60457e+06,4.82506e+06,823072,22901,2857,2485,2154,1165,713,12,0
100,18,45000,host,0,0,0,1.09591e+06,20026,620,1139,950,469,395,3,0
100,18,45000,symbiont,13851296,1.65208e+06,4.91322e+06,823384,25373,2548,3842,2415,1260,737,10,1
100,18,50000,host,0,0,0,1.05215e+06,16443,772,1443,1119,550,439,9,0
100,18,50000,symbiont,14699399,1.80767e+06,5.04908e+06,812801,30551,1907,6145,2565,2183,795,12,4
100,18,55000,host,0,0,0,1.01742e+06,21310,918,2420,1346,636,531,5,2
100,18,55000,symbiont,16222910,1.74054e+06,5.05978e+06,831820,33472,2024,4143,2754,1505,901,7,2
100,18,60000,host,0,0,0,970404,26175,924,3598,1333,717,481,11,0
100,18,60000,symbiont,16946066,1.82389e+06,5.13926e+06,828231,40500,2991,3357,2975,1652,1052,14,3
100,18,65000,host,0,0,0,925796,29311,916,2173,1448,773,477,5,0
100,18,65000,symbiont,17804727,1.84636e+06,5.27602e+06,843878,41415,3849,3296,3198,1787,1003,18,5
100,18,70000,host,0,0,0,909201,31641,1693,1967,1492,804,522,3,0
100,18,70000,symbiont,18486786,1.93792e+06,5.29415e+06,840396,37306,3778,4919,3151,1843,967,12,5
100,18,75000,host,0,0,0,882749,35135,1136,2141,1601,926,529,12,2
100,18,75000,symbiont,19488497,2.00627e+06,5.22288e+06,823470,40058,3290,4477,3333,1899,1080,14,3
100,18,80000,host,0,0,0,880341,43097,1294,2596,1893,1001,573,10,1
100,18,80000,symbiont,20222165,1.89193e+06,5.24832e+06,797234,54862,3725,5603,3395,2071,1071,32,3
100,18,85000,host,0,0,0,870892,44943,1571,5004,1975,1017,596,13,2
100,18,85000,symbiont,21585410,1.89899e+06,5.34396e+06,811820,65964,3970,3820,3654,2071,1127,32,0
100,18,90000,host,0,0,0,896012,40900,1698,7492,2158,1219,738,20,1
100,18,90000,symbiont,23052790,1.92685e+06,5.48646e+06,814743,72701,3963,5410,3851,2204,1142,35,5
100,18,95000,host,0,0,0,916745,42456,1739,13201,2375,1391,792,6,6
100,18,95000,symbiont,24754293,1.97756e+06,5.53568e+06,775335,66953,3575,12079,3837,2273,1256,36,8
100,18,100000,host,0,0,0,913847,49084,1736,15323,3113,1389,845,17,5
100,18,100000,symbiont,26139185,2.18842e+06,5.65306e+06,730411,74192,4677,18142,4108,2300,1206,47,13
100,18,105000,host,0,0,0,899649,53190,1876,20523,2722,1475,834,27,7
100,18,105000,symbiont,27433409,2.36131e+06,5.69304e+06,703805,76611,3665,24093,3890,2208,1133,28,22
100,18,110000,host,0,0,0,857039,54547,2596,25623,3317,1607,889,25,5
100,18,110000,symbiont,29372471,2.57757e+06,6.23186e+06,686755,83664,5273,36685,4102,2244,1106,43,31
100,18,115000,host,0,0,0,809394,51441,3245,21494,3323,1617,800,28,6
100,18,115000,symbiont,33095321,2.61087e+06,7.06292e+06,681057,98678,6282,53832,4440,2394,1222,41,34
100,18,120000,host,0,0,0,794437,54534,3415,28213,3976,1678,800,29,3
100,18,120000,symbiont,37433354,3.36581e+06,1.14726e+07,748935,106175,4688,154137,4717,2753,1359,69,56
100,18,125000,host,0,0,0,587388,45803,2975,23889,2784,1442,685,21,4
100,18,125000,symbiont,43123998,6.24501e+06,2.81346e+07,717339,89078,3487,579564,4656,2351,1332,47,46
100,18,130000,host,0,0,0,168197,12974,2359,8167,1336,424,164,4,0
100,18,130000,symbiont,45016124,1.60659e+06,1.10093e+07,224765,33448,718,237564,1362,726,416,23,14
100,18,135000,host,0,0,0,125850,9059,2994,7392,1201,335,136,3,1
100,18,135000,symbiont,45906688,1.65997e+06,1.12707e+07,167882,27461,628,253466,997,534,348,24,20
100,18,140000,host,0,0,0,103619,8134,3001,6154,470,278,103,4,1
100,18,140000,symbiont,47900670,1.98916e+06,1.15026e+07,150982,23534,534,262578,830,504,308,14,17
100,18,145000,host,0,0,0,98485,12903,4835,5643,493,284,100,5,1
100,18,145000,symbiont,49344167,2.287e+06,1.14501e+07,146144,21972,972,261524,881,523,308,6,21
100,18,150000,host,0,0,0,97588,17435,6428,6210,508,305,96,10,3
100,18,150000,symbiont,50003028,1.88675e+06,1.13423e+07,143496,20897,733,259588,884,562,309,11,12
100,18,155000,host,0,0,0,90847,18926,5681,7532,546,314,103,2,2
100,18,155000,symbiont,50391865,2.06141e+06,1.13422e+07,141467,21529,491,259843,871,535,332,14,26
100,18,160000,host,0,0,0,70778,18191,5020,6889,438,261,100,5,5
100,18,160000,symbiont,51031995,1.65842e+06,1.15073e+07,119619,17580,365,268328,735,489,240,7,15
100,18,165000,host,0,0,0,67331,18438,4836,7145,425,269,75,4,4
100,18,165000,symbiont,51438450,1.32518e+06,1.1526e+07,111329,15684,399,270101,665,426,265,12,26
100,18,170000,host,0,0,0,64335,19514,4521,7869,411,264,86,8,1
100,18,170000,symbiont,50780788,1.08742e+06,1.15216e+07,100931,14406,380,271566,607,411,269,15,12
100,18,175000,host,0,0,0,60475,16692,5956,7022,395,290,100,4,4
100,18,175000,symbiont,50692459,1.48618e+06,1.15297e+07,92064,12533,368,273613,580,355,209,5,16
100,18,180000,host,0,0,0,55937,15374,6914,9289,354,219,56,9,1
100,18,180000,symbiont,49509775,2.13334e+06,1.14454e+07,83946,10853,325,272902,569,363,198,7,11
100,18,185000,host,0,0,0,44368,13571,5547,7111,302,197,74,3,0
100,18,185000,symbiont,49006243,3.09441e+06,1.16597e+07,75626,12430,438,279473,470,318,175,6,5
100,18,190000,host,0,0,0,47618,13029,5527,38874,293,209,56,4,0
100,18,190000,symbiont,49428527,2.07239e+06,1.038e+07,71286,11725,436,248337,412,290,140,3,9
100,18,195000,host,0,0,0,48228,10901,3112,103571,255,164,80,8,0
100,18,195000,symbiont,49916437,1.79505e+06,7.9014e+06,58830,10823,600,188178,347,260,105,6,12
100,18,200000,host,0,0,0,43799,11827,1482,151184,228,132,84,9,3
100,18,200000,symbiont,51761447,1.06142e+06,6.13672e+06,40752,7695,237,146133,256,210,111,3,12
100,19,0,host,0,0,0,0,0,0,0,0,0,0,0,0
100,19,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
100,19,5000,host,0,0,0,2.43568e+06,925,730,678,676,181,118,0,0
100,19,5000,symbiont,39397,2015,203315,18058,494,482,443,468,160,148,0,0
100,19,10000,host,0,0,0,2.26258e+06,2885,537,604,548,224,193,1,0
100,19,10000,symbiont,882587,181358,1.04236e+06,182327,2639,429,501,449,191,185,0,0
100,19,15000,host,0,0,0,1.87816e+06,5269,379,625,474,216,179,0,0
100,19,15000,symbiont,4383874,776984,2.9624e+06,530795,15233,1377,1081,901,366,205,2,1
100,19,20000,host,0,0,0,1.63096e+06,5810,377,675,482,217,181,0,0
100,19,20000,symbiont,7450863,1.21477e+06,4.193e+06,751275,23933,1265,1392,1327,558,378,8,0
100,19,25000,host,0,0,0,1.50016e+06,6066,491,931,687,341,277,0,0
100,19,25000,symbiont,8865729,1.42706e+06,4.52854e+06,791745,29873,1347,1864,1743,825,528,13,1
100,19,30000,host,0,0,0,1.36709e+06,7652,537,987,747,384,314,0,0
100,19,30000,symbiont,9878455,1.51065e+06,4.4784e+06,767892,34837,1420,1905,2047,948,552,20,2
100,19,35000,host,0,0,0,1.26642e+06,10392,578,1050,871,461,365,3,0
100,19,35000,symbiont,10727599,1.56767e+06,4.58756e+06,770876,39317,2625,2032,2348,949,516,21,2
100,19,40000,host,0,0,0,1.18787e+06,14987,691,1201,1045,488,413,2,0
100,19,40000,symbiont,12828631,1.91773e+06,5.72147e+06,785436,49034,25054,2712,2943,1204,639,20,4
100,19,45000,host,0,0,0,974467,12555,643,1002,887,492,362,1,0
100,19,45000,symbiont,17439034,3.33272e+06,1.0338e+07,743962,73440,122886,14986,3258,4629,662,32,9
100,19,50000,host,0,0,0,536592,7711,319,573,472,300,216,0,0
100,19,50000,symbiont,22833610,3.0106e+06,9.64842e+06,519233,69925,114883,17138,1937,15294,490,29,3
100,19,55000,host,0,0,0,483172,7827,366,641,562,327,202,1,1
100,19,55000,symbiont,25709983,3.44109e+06,9.90236e+06,495909,92686,126983,19025,2062,11183,530,54,13
100,19,60000,host,0,0,0,444674,8880,364,614,520,310,206,2,0
100,19,60000,symbiont,28651770,3.94111e+06,1.00951e+07,485217,112835,127035,21210,2333,11635,520,47,19
100,19,65000,host,0,0,0,418410,10334,356,681,581,392,177,0,1
100,19,65000,symbiont,31367812,3.75705e+06,1.02107e+07,488702,132456,131808,17425,2413,10951,571,53,15
100,19,70000,host,0,0,0,359149,10647,365,565,552,795,165,3,0
100,19,70000,symbiont,34823772,3.59977e+06,1.04805e+07,446219,129371,155264,19502,2220,4765,513,48,19
100,19,75000,host,0,0,0,357853,11390,324,599,577,522,166,10,1
100,19,75000,symbiont,36764571,3.32335e+06,1.05015e+07,447666,120022,161829,16159,2379,3796,494,57,23
100,19,80000,host,0,0,0,346812,11314,341,647,519,309,153,4,0
100,19,80000,symbiont,39619316,3.59083e+06,1.05802e+07,440301,113050,153047,26652,2238,4924,477,45,22
100,19,85000,host,0,0,0,290431,8265,349,649,533,321,171,2,0
100,19,85000,symbiont,42190617,3.01312e+06,1.08722e+07,396825,92825,168008,20233,1951,8714,449,30,27
100,19,90000,host,0,0,0,247684,7371,337,680,495,304,146,2,0
100,19,90000,symbiont,43156726,3.55487e+06,1.10973e+07,365509,78086,168046,19238,1763,15019,483,42,22
100,19,95000,host,0,0,0,229244,6866,355,1186,575,318,148,2,0
100,19,95000,symbiont,44107070,4.05181e+06,1.11638e+07,349196,77825,179964,17096,1650,12280,404,34,19
100,19,100000,host,0,0,0,203695,7357,327,1015,479,313,159,3,0
100,19,100000,symbiont,44150367,4.49096e+06,1.13035e+07,329933,70681,195637,12259,1541,10377,416,32,21
100,19,105000,host,0,0,0,174298,8332,334,637,581,326,159,2,0
100,19,105000,symbiont,44343197,4.45073e+06,1.14518e+07,340436,73517,195688,15857,2310,8839,409,31,18
100,19,110000,host,0,0,0,169975,9322,283,1146,928,307,168,4,0
100,19,110000,symbiont,43695736,4.04934e+06,1.14231e+07,366774,76240,185293,16846,2283,11183,462,41,23
100,19,115000,host,0,0,0,156193,10117,349,621,839,286,141,6,1
100,19,115000,symbiont,43860501,4.14895e+06,1.15182e+07,359762,80247,185551,16454,2339,12597,500,51,12
100,19,120000,host,0,0,0,163850,9780,342,1023,736,323,142,0,0
100,19,120000,symbiont,44096587,3.74207e+06,1.14721e+07,373545,85844,180177,14316,2228,14623,512,43,19
100,19,125000,host,0,0,0,151093,9303,313,799,498,336,121,2,0
100,19,125000,symbiont,43787537,3.15837e+06,1.157e+07,341467,78826,192793,14327,1509,12989,384,32,23
100,19,130000,host,0,0,0,145074,9610,275,2297,511,290,114,4,0
100,19,130000,symbiont,42822873,3.23135e+06,1.15434e+07,326399,72999,195301,16175,1480,11801,384,36,21
100,19,135000,host,0,0,0,124417,8182,295,4651,473,282,91,3,0
100,19,135000,symbiont,42677958,3.35158e+06,1.15663e+07,299727,69078,211459,14963,1406,6560,369,43,20
100,19,140000,host,0,0,0,110874,9566,262,7762,401,275,105,1,0
100,19,140000,symbiont,41994516,3.10914e+06,1.15101e+07,287469,70696,223786,10043,1308,2926,358,30,17
100,19,145000,host,0,0,0,114286,12983,291,8468,465,291,75,2,0
100,19,145000,symbiont,41539975,3.13602e+06,1.1444e+07,291856,77198,220583,9953,1486,2956,369,39,30
100,19,150000,host,0,0,0,117994,15260,280,10297,530,293,95,6,1
100,19,150000,symbiont,40635299,2.76783e+06,1.13321e+07,289541,74566,224862,5069,1478,2216,396,38,18
100,19,155000,host,0,0,0,118600,15626,299,19734,495,289,88,7,0
100,19,155000,symbiont,39883869,2.67759e+06,1.09546e+07,277849,62273,217448,8052,1434,1207,404,26,18
100,19,160000,host,0,0,0,120795,16436,307,19657,590,306,91,5,1
100,19,160000,symbiont,39188903,2.26933e+06,1.09332e+07,263840,58471,210166,16876,1424,1412,327,36,15
100,19,165000,host,0,0,0,111823,20255,313,20409,552,285,90,13,0
100,19,165000,symbiont,38673715,2.8046e+06,1.09342e+07,232556,53877,204514,22672,1287,3801,347,25,16
100,19,170000,host,0,0,0,109316,26151,326,23442,581,284,90,8,1
100,19,170000,symbiont,38024123,3.07181e+06,1.07928e+07,238000,55170,206353,19242,1218,2402,351,29,16
100,19,175000,host,0,0,0,96141,22032,305,18991,546,267,93,11,1
100,19,175000,symbiont,37507759,2.72104e+06,1.10627e+07,216034,51464,217558,21697,1059,707,291,31,13
100,19,180000,host,0,0,0,98213,24859,288,23872,992,278,106,4,1
100,19,180000,symbiont,37702096,2.92953e+06,1.08061e+07,230655,52525,222090,7993,1162,912,334,28,17
100,19,185000,host,0,0,0,107060,21964,319,21095,1704,313,109,9,1
100,19,185000,symbiont,37542168,3.81799e+06,1.08238e+07,262229,58984,215263,9568,1307,1221,382,30,15
100,19,190000,host,0,0,0,110243,25182,346,21536,1665,317,103,10,0
100,19,190000,symbiont,37631719,3.12234e+06,1.07775e+07,282575,62763,206183,11785,1416,2321,406,35,19
100,19,195000,host,0,0,0,109871,28573,377,18406,1447,342,100,7,2
100,19,195000,symbiont,37870139,3.07001e+06,1.09021e+07,269451,61945,211453,13331,1413,1534,340,36,5
100,19,200000,host,0,0,0,111323,30392,324,24004,648,318,128,13,0
100,19,200000,symbiont,37900429,2.9645e+06,1.07248e+07,246171,56649,210951,12020,1459,1936,338,40,15
200,10,0,host,0,0,0,0,0,0,0,0,0,0,0,0
200,10,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,5000,host,0,0,0,2.44396e+06,1101,706,693,745,182,141,0,0
200,10,5000,symbiont,19767,5970,159075,10214,500,411,434,432,153,157,0,0
200,10,10000,host,0,0,0,2.32213e+06,2294,516,661,551,211,188,1,0
200,10,10000,symbiont,569554,123976,750250,127011,1783,412,390,360,189,193,0,0
200,10,15000,host,0,0,0,1.94703e+06,3559,432,593,468,205,154,1,0
200,10,15000,symbiont,3251229,625933,2.6289e+06,481994,9675,567,796,683,304,235,0,0
200,10,20000,host,0,0,0,1.65289e+06,6473,429,704,536,233,212,0,0
200,10,20000,symbiont,6433862,1.20263e+06,4.06732e+06,739082,18795,817,1483,1187,477,330,6,0
200,10,25000,host,0,0,0,1.49783e+06,11863,464,917,708,351,272,1,0
200,10,25000,symbiont,8185594,1.37682e+06,4.4358e+06,783003,24518,1132,2282,1541,748,477,12,1
200,10,30000,host,0,0,0,1.36274e+06,13862,527,995,701,395,351,6,0
200,10,30000,symbiont,9684540,1.40701e+06,4.70762e+06,784182,27373,1262,7290,1822,855,573,6,3
200,10,35000,host,0,0,0,1.27929e+06,16979,593,1311,753,439,349,2,0
200,10,35000,symbiont,10886258,1.48152e+06,4.55014e+06,779133,30078,1301,3653,1884,904,513,5,0
200,10,40000,host,0,0,0,1.17518e+06,14602,997,1915,986,542,384,2,0
200,10,40000,symbiont,11986181,1.68144e+06,4.7878e+06,817995,35486,1382,2816,2066,1026,639,18,0
200,10,45000,host,0,0,0,1.11988e+06,15530,770,1982,1120,584,393,3,0
200,10,45000,symbiont,12785642,1.73588e+06,4.9617e+06,830463,42677,1755,3193,2356,1190,697,18,0
200,10,50000,host,0,0,0,1.06305e+06,18983,773,1335,1246,634,427,6,1
200,10,50000,symbiont,13633508,1.74814e+06,4.96169e+06,815262,48340,1951,3619,2550,1239,708,28,0
200,10,55000,host,0,0,0,1.01977e+06,17871,865,1479,1272,669,508,4,0
200,10,55000,symbiont,14720092,1.68303e+06,4.98355e+06,816186,41364,1912,3199,3167,1393,770,15,3
200,10,60000,host,0,0,0,1.00837e+06,21096,876,1466,1431,692,465,8,1
200,10,60000,symbiont,15828207,1.69729e+06,5.00744e+06,817780,41709,1962,3796,2821,1473,838,11,1
200,10,65000,host,0,0,0,990186,22788,1982,2222,1588,776,503,2,0
200,10,65000,symbiont,16009708,1.71357e+06,4.94582e+06,795158,42358,1998,4648,2800,1595,867,9,2
200,10,70000,host,0,0,0,1.01498e+06,25114,2254,4207,1639,838,568,11,0
200,10,70000,symbiont,16874029,1.82747e+06,5.06466e+06,785840,45413,2023,6007,3012,2468,913,17,0
200,10,75000,host,0,0,0,1.02814e+06,38194,2533,176736,2216,1588,635,11,2
200,10,75000,symbiont,17138610,2.22508e+06,5.27454e+06,740853,48767,2105,5048,3039,8015,945,28,1
200,10,80000,host,0,0,0,170577,22024,781,509035,697,331,227,22,1
200,10,80000,symbiont,5565172,92043,287430,41710,2758,111,742,145,148,48,0,0
200,10,85000,host,0,0,0,74442,10495,206,300643,374,209,164,16,7
200,10,85000,symbiont,2793650,10615,55620,8978,86,27,34,34,25,20,0,0
200,10,90000,host,0,0,0,63500,7250,168,303217,364,201,199,13,4
200,10,90000,symbiont,1462925,12760,26820,4462,23,15,11,23,7,6,0,0
200,10,95000,host,0,0,0,52000,6203,103,306032,260,160,160,8,0
200,10,95000,symbiont,672540,4820,5270,815,7,2,3,4,2,3,0,0
200,10,100000,host,0,0,0,52344,7984,134,305840,238,160,152,13,0
200,10,100000,symbiont,245023,3545,3970,680,2,0,0,0,3,2,0,0
200,10,105000,host,0,0,0,37691,4593,86,308469,151,101,132,8,0
200,10,105000,symbiont,105467,2500,2500,466,0,1,0,1,1,0,0,0
200,10,110000,host,0,0,0,43087,3926,88,307952,128,115,120,4,5
200,10,110000,symbiont,59123,575,575,115,0,0,0,0,0,0,0,0
200,10,115000,host,0,0,0,44004,2833,89,307975,173,120,140,4,0
200,10,115000,symbiont,6282,0,0,0,0,0,0,0,0,0,0,0
200,10,120000,host,0,0,0,51557,4817,104,306437,228,148,150,8,0
200,10,120000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,125000,host,0,0,0,48632,4168,123,307126,211,137,136,7,0
200,10,125000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,130000,host,0,0,0,54285,5106,192,305762,308,161,169,9,0
200,10,130000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,135000,host,0,0,0,50581,6223,151,306162,261,182,152,19,1
200,10,135000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,140000,host,0,0,0,48215,10021,148,306141,230,149,145,23,1
200,10,140000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,145000,host,0,0,0,46048,9478,129,306532,265,147,143,19,5
200,10,145000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,150000,host,0,0,0,38710,7685,136,307799,236,147,124,14,2
200,10,150000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,155000,host,0,0,0,47841,7140,231,306327,298,151,152,14,0
200,10,155000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,160000,host,0,0,0,45638,6206,167,307123,222,149,127,12,2
200,10,160000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,165000,host,0,0,0,52566,5801,157,305743,296,173,202,9,3
200,10,165000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,170000,host,0,0,0,45860,6134,214,306887,248,144,143,10,2
200,10,170000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,175000,host,0,0,0,40270,5141,202,308060,199,125,135,7,1
200,10,175000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,180000,host,0,0,0,38336,7110,86,308269,168,120,122,14,1
200,10,180000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,185000,host,0,0,0,36291,8639,87,308284,188,104,121,13,1
200,10,185000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,190000,host,0,0,0,52400,9483,151,305650,295,149,125,17,3
200,10,190000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,195000,host,0,0,0,56765,7570,149,305264,305,168,157,19,4
200,10,195000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,10,200000,host,0,0,0,49738,7697,141,306248,229,188,139,13,6
200,10,200000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,11,0,host,0,0,0,0,0,0,0,0,0,0,0,0
200,11,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
200,11,5000,host,0,0,0,2.44161e+06,1342,683,626,746,189,126,0,0
200,11,5000,symbiont,22440,2055,171335,11760,540,451,444,484,153,146,0,0
200,11,10000,host,0,0,0,2.28345e+06,3969,475,690,563,227,169,0,0
200,11,10000,symbiont,788256,139161,936770,162867,2211,390,447,454,201,163,0,0
200,11,15000,host,0,0,0,1.90241e+06,5593,414,593,486,227,175,1,0
200,11,15000,symbiont,4032318,736226,2.8355e+06,519115,11099,620,870,729,323,257,2,0
200,11,20000,host,0,0,0,1.64952e+06,6490,357,652,525,227,173,0,0
200,11,20000,symbiont,6976386,1.15874e+06,4.09734e+06,740000,25111,859,1309,1173,512,320,5,0
200,11,25000,host,0,0,0,1.48701e+06,7986,444,860,642,322,249,3,0
200,11,25000,symbiont,8476291,1.30995e+06,4.54424e+06,801925,23433,1134,2686,1556,761,491,6,0
200,11,30000,host,0,0,0,1.31334e+06,9429,470,967,778,343,270,3,0
200,11,30000,symbiont,9947184,1.37963e+06,4.49789e+06,778809,31889,1250,2332,1722,908,554,9,2
200,11,35000,host,0,0,0,1.23725e+06,9878,545,1004,767,424,319,2,0
200,11,35000,symbiont,11277495,1.60514e+06,4.6971e+06,800486,33151,1578,3479,1878,979,607,4,1
200,11,40000,host,0,0,0,1.17957e+06,11849,632,1378,849,464,359,4,1
200,11,40000,symbiont,12193347,1.62604e+06,4.67806e+06,800110,30039,1447,2876,2051,1095,631,7,2
200,11,45000,host,0,0,0,1.11979e+06,15590,715,2648,1008,523,398,6,1
200,11,45000,symbiont,12674729,1.72714e+06,4.75968e+06,809791,27953,1535,3563,2096,1092,686,12,1
200,11,50000,host,0,0,0,1.05495e+06,18589,729,3671,1143,585,393,7,1
200,11,50000,symbiont,13483814,1.82925e+06,5.02872e+06,851927,29713,1524,4527,2242,1193,637,11,0
