vert,ht_res,vt_res,rep,update,partner,donate_calls,donated,earned,steal_calls,stolen,mutualism,attempts_horiz,success_horiz,attempts_vert,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
0.8,100,50,17,235000,symbiont,2124696,7.57858e+07,5.03863e+06,3296171,7.63868e+07,NA,48536,2031,263,514750,76872,1040,48801,737,293,23,3,1
0.8,100,50,17,240000,host,0,0,0,NA,NA,NA,NA,NA,NA,736910,35652,632,1764,574,246,44,2,0
0.8,100,50,17,240000,symbiont,2158582,7.21354e+07,5.41484e+06,3370455,7.26553e+07,NA,52932,2061,251,524920,85823,1047,55569,841,305,25,5,0
0.8,100,50,17,245000,host,0,0,0,NA,NA,NA,NA,NA,NA,736137,37590,700,2790,649,237,53,2,0
0.8,100,50,17,245000,symbiont,2207494,7.7114e+07,5.88489e+06,3455397,7.76506e+07,NA,56679,2188,241,538925,94797,1085,64332,832,325,39,3,1
0.8,100,50,17,250000,host,0,0,0,NA,NA,NA,NA,NA,NA,724407,40876,623,7859,593,256,49,3,0
0.8,100,50,17,250000,symbiont,2288523,9.16461e+07,6.28485e+06,3627440,9.22616e+07,NA,59384,2220,257,551689,100145,1056,72166,833,293,37,5,0
0.8,100,50,17,255000,host,0,0,0,NA,NA,NA,NA,NA,NA,733325,49906,521,14524,680,271,67,2,2
0.8,100,50,17,255000,symbiont,2409421,1.04948e+08,6.0911e+06,3802790,1.0565e+08,NA,57750,2317,303,536236,102167,970,69015,782,380,38,4,0
0.8,100,50,17,260000,host,0,0,0,NA,NA,NA,NA,NA,NA,714246,56712,1272,15405,705,244,58,2,0
0.8,100,50,17,260000,symbiont,2504814,1.19821e+08,6.37261e+06,4030383,1.20563e+08,NA,60590,2367,308,533183,107763,810,75435,1035,381,28,2,0
0.8,100,50,17,265000,host,0,0,0,NA,NA,NA,NA,NA,NA,698650,61033,1339,18511,677,315,68,1,0
0.8,100,50,17,265000,symbiont,2617938,1.27045e+08,6.3421e+06,4131852,1.27596e+08,NA,58944,2527,318,527050,101313,964,76267,931,367,41,2,1
0.8,100,50,17,270000,host,0,0,0,NA,NA,NA,NA,NA,NA,704897,59884,1135,25607,687,301,80,8,1
0.8,100,50,17,270000,symbiont,2741596,1.43966e+08,6.2548e+06,4170874,1.44569e+08,NA,57564,2681,304,514868,95916,1059,76385,878,347,32,0,0
0.8,100,50,17,275000,host,0,0,0,NA,NA,NA,NA,NA,NA,679527,68283,1383,27558,725,289,69,8,1
0.8,100,50,17,275000,symbiont,2817986,1.46799e+08,6.90805e+06,4250277,1.47392e+08,NA,62721,2837,275,523594,92712,981,91972,911,360,35,1,3
0.8,100,50,17,280000,host,0,0,0,NA,NA,NA,NA,NA,NA,681748,80858,3215,38887,1086,321,65,4,0
0.8,100,50,17,280000,symbiont,2913359,1.4445e+08,7.71913e+06,4313537,1.45053e+08,NA,71798,2999,334,559752,93874,702,107953,825,399,34,1,4
0.8,100,50,17,285000,host,0,0,0,NA,NA,NA,NA,NA,NA,689882,91108,2381,53607,703,319,72,7,1
0.8,100,50,17,285000,symbiont,3035735,1.54628e+08,7.91625e+06,4422323,1.55744e+08,NA,79072,3219,366,580159,98443,1511,108784,980,347,28,3,1
0.8,100,50,17,290000,host,0,0,0,NA,NA,NA,NA,NA,NA,674953,99671,4620,61381,823,307,71,3,1
0.8,100,50,17,290000,symbiont,3085683,1.85449e+08,8.2572e+06,4458448,1.86929e+08,NA,84385,3143,365,575879,99506,2206,116801,994,422,36,0,3
0.8,100,50,17,295000,host,0,0,0,NA,NA,NA,NA,NA,NA,673499,104019,6492,59489,1692,303,88,2,0
0.8,100,50,17,295000,symbiont,3172867,2.1283e+08,8.12663e+06,4432140,2.13974e+08,NA,80567,3316,435,561871,104839,3623,113074,1101,390,29,6,1
0.8,100,50,17,300000,host,0,0,0,NA,NA,NA,NA,NA,NA,672922,115853,7081,63692,1520,311,68,4,0
0.8,100,50,17,300000,symbiont,3246288,1.86607e+08,8.39304e+06,4518275,1.87705e+08,NA,82687,3494,444,569989,112076,4293,116265,1529,378,34,9,3
0.8,100,50,17,305000,host,0,0,0,NA,NA,NA,NA,NA,NA,650844,122548,6734,71949,1253,276,67,5,0
0.8,100,50,17,305000,symbiont,3360008,1.26473e+08,8.42835e+06,4717039,1.27751e+08,NA,84327,3588,420,562498,115108,4130,118168,1423,360,28,4,2
0.8,100,50,17,310000,host,0,0,0,NA,NA,NA,NA,NA,NA,632261,142398,7802,69702,1368,334,68,5,1
0.8,100,50,17,310000,symbiont,3433770,8.842e+07,8.33608e+06,4713142,8.96663e+07,NA,82492,3564,440,557680,117695,3051,118107,975,372,28,2,1
0.8,100,50,17,315000,host,0,0,0,NA,NA,NA,NA,NA,NA,621546,172505,9193,78812,1398,322,72,10,3
0.8,100,50,17,315000,symbiont,3469287,9.8829e+07,8.1672e+06,4698125,1.00402e+08,NA,83468,3852,428,559813,124851,3942,111843,986,344,28,4,3
0.8,100,50,17,320000,host,0,0,0,NA,NA,NA,NA,NA,NA,613322,184120,10112,98851,1014,321,52,15,2
0.8,100,50,17,320000,symbiont,3432412,9.92351e+07,8.40253e+06,4611256,1.00874e+08,NA,87778,4375,458,556522,124368,3256,118804,1020,360,24,5,2
0.8,100,50,17,325000,host,0,0,0,NA,NA,NA,NA,NA,NA,584529,192581,14317,108625,826,340,63,10,1
0.8,100,50,17,325000,symbiont,3523886,1.18385e+08,8.45048e+06,4498762,1.19972e+08,NA,87119,4577,502,577250,127637,2042,118235,994,383,23,7,0
0.8,100,50,17,330000,host,0,0,0,NA,NA,NA,NA,NA,NA,577584,191370,12613,109527,769,303,70,14,1
0.8,100,50,17,330000,symbiont,3514506,1.37241e+08,8.0156e+06,4432498,1.38806e+08,NA,81841,4417,437,573775,117769,1870,109195,989,378,29,8,0
0.8,100,50,17,335000,host,0,0,0,NA,NA,NA,NA,NA,NA,554929,192417,15359,108275,862,330,51,9,3
0.8,100,50,17,335000,symbiont,3554723,1.34145e+08,7.79417e+06,4435225,1.35775e+08,NA,81805,4381,371,564761,114425,2297,104743,1009,375,33,4,0
0.8,100,50,17,340000,host,0,0,0,NA,NA,NA,NA,NA,NA,544897,229365,18634,113363,847,341,78,6,1
0.8,100,50,17,340000,symbiont,3555646,1.27298e+08,7.39412e+06,4384581,1.28923e+08,NA,78118,4474,436,542979,107686,2230,98572,918,357,27,9,3
0.8,100,50,17,345000,host,0,0,0,NA,NA,NA,NA,NA,NA,537186,253871,23440,110968,954,376,66,16,3
0.8,100,50,17,345000,symbiont,3508410,1.28023e+08,7.5567e+06,4296022,1.29682e+08,NA,78804,4887,476,547022,99135,2204,103032,1001,383,31,3,1
0.8,100,50,17,350000,host,0,0,0,NA,NA,NA,NA,NA,NA,531078,241681,25072,103948,861,329,59,14,3
0.8,100,50,17,350000,symbiont,3553340,1.37611e+08,7.63347e+06,4355106,1.39231e+08,NA,78188,4467,501,526773,96177,3794,106408,948,351,37,3,1
0.8,100,50,17,355000,host,0,0,0,NA,NA,NA,NA,NA,NA,517654,235117,25647,98306,886,364,52,12,1
0.8,100,50,17,355000,symbiont,3552309,1.47442e+08,7.4376e+06,4372723,1.49065e+08,NA,77940,4386,423,516945,103879,4489,101274,882,351,25,2,0
0.8,100,50,17,360000,host,0,0,0,NA,NA,NA,NA,NA,NA,525856,224575,25042,99698,1101,327,48,14,0
0.8,100,50,17,360000,symbiont,3542388,1.70033e+08,7.62192e+06,4387557,1.71531e+08,NA,78398,4381,437,521237,99218,3536,106717,921,376,27,5,2
0.8,100,50,17,365000,host,0,0,0,NA,NA,NA,NA,NA,NA,508166,234950,23985,107908,1141,386,34,7,1
0.8,100,50,17,365000,symbiont,3543125,1.87355e+08,7.37946e+06,4339260,1.89011e+08,NA,76944,4428,448,507669,91936,2366,104152,1091,348,29,6,0
0.8,100,50,17,370000,host,0,0,0,NA,NA,NA,NA,NA,NA,514829,242579,27226,103290,949,358,42,11,2
0.8,100,50,17,370000,symbiont,3556157,1.90839e+08,7.27443e+06,4271815,1.92741e+08,NA,76592,4268,387,517732,90746,1546,101515,948,376,19,2,1
0.8,100,50,17,375000,host,0,0,0,NA,NA,NA,NA,NA,NA,499058,250591,38206,89314,881,1028,40,6,1
0.8,100,50,17,375000,symbiont,3533690,1.30088e+08,7.79748e+06,4206044,1.31921e+08,NA,79365,4446,448,527775,86457,1291,114099,898,418,28,2,2
0.8,100,50,17,380000,host,0,0,0,NA,NA,NA,NA,NA,NA,470670,279023,51752,75063,971,368,35,10,1
0.8,100,50,17,380000,symbiont,3574251,1.08709e+08,7.75501e+06,4049803,1.10463e+08,NA,79245,4485,439,534150,88276,942,112294,983,379,19,5,2
0.8,100,50,17,385000,host,0,0,0,NA,NA,NA,NA,NA,NA,459084,302914,60889,65521,968,330,40,15,3
0.8,100,50,17,385000,symbiont,3513374,1.13659e+08,7.37028e+06,3997980,1.15465e+08,NA,76489,4640,430,527862,91282,830,102448,1376,359,24,3,1
0.8,100,50,17,390000,host,0,0,0,NA,NA,NA,NA,NA,NA,428993,317624,75342,71007,928,364,48,17,3
0.8,100,50,17,390000,symbiont,3500656,1.23189e+08,7.86453e+06,3948994,1.24978e+08,NA,78065,4813,507,550226,100424,887,111593,964,355,40,1,0
0.8,100,50,17,395000,host,0,0,0,NA,NA,NA,NA,NA,NA,411155,320491,96347,68585,793,346,22,16,7
0.8,100,50,17,395000,symbiont,3666205,1.05539e+08,8.73896e+06,4015038,1.07241e+08,NA,87220,5262,631,586674,97357,1208,128996,940,363,31,7,1
0.8,100,50,17,400000,host,0,0,0,NA,NA,NA,NA,NA,NA,367293,335648,104088,50331,834,317,30,13,4
0.8,100,50,17,400000,symbiont,3781750,9.6942e+07,8.82422e+06,4074431,9.85473e+07,NA,87251,4902,665,586983,101252,1416,130210,1014,403,26,3,0
0.8,100,50,17,405000,host,0,0,0,NA,NA,NA,NA,NA,NA,361151,338004,113864,43080,832,315,51,16,3
0.8,100,50,17,405000,symbiont,3868544,1.10548e+08,8.70476e+06,3998315,1.12111e+08,NA,84478,5021,641,573888,105689,1281,128455,1003,413,20,4,1
0.8,100,50,17,410000,host,0,0,0,NA,NA,NA,NA,NA,NA,343446,355140,133185,43697,879,333,29,19,3
0.8,100,50,17,410000,symbiont,3953811,1.1841e+08,8.44452e+06,3940677,1.19798e+08,NA,83302,5520,553,543825,102616,1478,126082,981,347,19,2,1
0.8,100,50,17,415000,host,0,0,0,NA,NA,NA,NA,NA,NA,342305,387615,177404,38320,798,348,38,17,3
0.8,100,50,17,415000,symbiont,3866432,1.31042e+08,8.67865e+06,3923840,1.33007e+08,NA,88010,6077,761,537252,106790,2113,131636,964,330,26,5,0
0.8,100,50,17,420000,host,0,0,0,NA,NA,NA,NA,NA,NA,332206,421668,214716,33332,882,328,39,15,6
0.8,100,50,17,420000,symbiont,3855832,1.08632e+08,8.92194e+06,4062283,1.11437e+08,NA,94224,7016,673,517722,104385,2065,140630,871,354,20,11,2
0.8,100,50,17,425000,host,0,0,0,NA,NA,NA,NA,NA,NA,324377,460091,248330,39435,857,295,43,19,1
0.8,100,50,17,425000,symbiont,3896755,1.24843e+08,9.96805e+06,4136065,1.28675e+08,NA,107856,6946,721,525111,101459,1864,166470,907,312,21,6,0
0.8,100,50,17,430000,host,0,0,0,NA,NA,NA,NA,NA,NA,314728,466439,251082,54026,845,284,39,23,3
0.8,100,50,17,430000,symbiont,3782846,1.25313e+08,9.1545e+06,4122813,1.28905e+08,NA,99516,7701,652,504420,104032,1444,148564,992,331,27,7,2
0.8,100,50,17,435000,host,0,0,0,NA,NA,NA,NA,NA,NA,309645,520403,265087,67982,738,262,30,18,1
0.8,100,50,17,435000,symbiont,3639187,1.3923e+08,9.20684e+06,4061815,1.42721e+08,NA,102739,8661,805,505562,95663,1570,150548,1031,355,27,5,0
0.8,100,50,17,440000,host,0,0,0,NA,NA,NA,NA,NA,NA,316856,545302,304862,85659,902,275,34,22,1
0.8,100,50,17,440000,symbiont,3669778,9.3797e+07,8.94053e+06,3926958,9.77796e+07,NA,101820,9853,912,498312,87154,1635,146147,918,300,24,4,0
0.8,100,50,17,445000,host,0,0,0,NA,NA,NA,NA,NA,NA,310277,610113,345294,91108,995,266,25,23,0
0.8,100,50,17,445000,symbiont,3708609,7.14063e+07,9.3335e+06,3683704,7.60713e+07,NA,112573,10937,962,507516,97128,2183,152200,1334,301,21,3,1
0.8,100,50,17,450000,host,0,0,0,NA,NA,NA,NA,NA,NA,297586,622400,380839,76695,831,240,20,21,1
0.8,100,50,17,450000,symbiont,3772896,8.81684e+07,1.115e+07,3829145,9.30482e+07,NA,125269,10699,1091,553399,110546,2180,188756,1997,317,40,6,1
0.8,100,50,17,455000,host,0,0,0,NA,NA,NA,NA,NA,NA,285704,622006,319708,110849,738,270,37,23,2
0.8,100,50,17,455000,symbiont,3640642,7.68203e+07,1.24234e+07,3643095,8.09292e+07,NA,126264,10907,1222,585949,123743,1776,212597,3387,301,28,3,0
0.8,100,50,17,460000,host,0,0,0,NA,NA,NA,NA,NA,NA,275167,620310,317176,100369,755,273,44,17,1
0.8,100,50,17,460000,symbiont,3487927,7.38091e+07,1.12864e+07,3886335,7.85406e+07,NA,124480,9845,1132,543941,138119,3189,185991,3470,297,26,15,3
0.8,100,50,17,465000,host,0,0,0,NA,NA,NA,NA,NA,NA,301199,618295,346576,109342,822,464,37,26,2
0.8,100,50,17,465000,symbiont,3406959,6.93339e+07,1.015e+07,4062512,7.49526e+07,NA,124589,10307,1078,514612,130242,5789,163675,1459,318,25,6,0
0.8,100,50,17,470000,host,0,0,0,NA,NA,NA,NA,NA,NA,152002,267097,151819,30997,368,115,5,11,1
0.8,100,50,17,470000,symbiont,3415170,8.25357e+07,3.6229e+06,4296502,8.52679e+07,NA,52621,4256,518,199176,47098,3552,55345,448,147,10,3,0
0.8,100,50,17,475000,host,0,0,0,NA,NA,NA,NA,NA,NA,144981,250887,152592,21498,328,115,8,5,1
0.8,100,50,17,475000,symbiont,3334063,8.19534e+07,3.56554e+06,4391803,8.4424e+07,NA,47864,4006,447,181618,46206,2118,57932,354,117,7,2,0
0.8,100,50,17,480000,host,0,0,0,NA,NA,NA,NA,NA,NA,137019,252649,158522,21063,281,114,17,10,2
0.8,100,50,17,480000,symbiont,3199587,8.4689e+07,3.37618e+06,4358680,8.70839e+07,NA,47124,4440,349,180382,52161,4978,49779,322,129,11,1,1
0.8,100,50,17,485000,host,0,0,0,NA,NA,NA,NA,NA,NA,136759,245848,153285,21013,282,114,17,7,0
0.8,100,50,17,485000,symbiont,3160284,9.02577e+07,3.6256e+06,4319831,9.24145e+07,NA,49522,4209,358,180501,49187,3672,57679,331,154,5,2,0
0.8,100,50,17,490000,host,0,0,0,NA,NA,NA,NA,NA,NA,146892,255495,139080,26720,327,149,17,7,1
0.8,100,50,17,490000,symbiont,3158966,1.11653e+08,3.8583e+06,4178566,1.13805e+08,NA,49320,4291,261,196799,52845,680,63822,352,176,18,4,2
0.8,100,50,17,495000,host,0,0,0,NA,NA,NA,NA,NA,NA,150051,263134,135535,36555,320,103,20,9,1
0.8,100,50,17,495000,symbiont,3170278,1.47573e+08,3.55869e+06,4040668,1.49824e+08,NA,48226,4290,279,194995,59825,639,55692,381,167,11,2,0
0.8,100,50,17,500000,host,0,0,0,NA,NA,NA,NA,NA,NA,133399,252948,151772,37955,306,119,16,11,1
0.8,100,50,17,500000,symbiont,3141043,1.20236e+08,2.9922e+06,4022347,1.2275e+08,NA,46060,4455,522,188030,50422,672,43542,372,123,13,4,0
0.8,100,50,17,505000,host,0,0,0,NA,NA,NA,NA,NA,NA,19774,141186,230858,33604,64,14,2,4,0
0.8,100,50,17,505000,symbiont,3203994,5.92129e+07,1.18019e+06,3490691,5.97219e+07,NA,15420,778,9459,38811,10059,60,23309,61,39,2,1,0
0.8,100,50,17,510000,host,0,0,0,NA,NA,NA,NA,NA,NA,1426,117108,275673,15455,17,11,2,8,0
0.8,100,50,17,510000,symbiont,3336414,3.55618e+07,339330,2561320,3.58521e+07,NA,5396,28,10957,7684,999,11,7380,9,10,2,0,0
0.8,100,50,17,515000,host,0,0,0,NA,NA,NA,NA,NA,NA,71,112117,291727,4736,14,8,3,4,0
0.8,100,50,17,515000,symbiont,3715880,3.55354e+07,161195,3168085,3.58675e+07,NA,4048,7,11116,3033,111,9,3610,9,12,0,0,0
0.8,100,50,17,520000,host,0,0,0,NA,NA,NA,NA,NA,NA,46,111164,296516,1210,10,6,0,2,0
0.8,100,50,17,520000,symbiont,3613509,2.53808e+07,116165,3300268,2.57834e+07,NA,4793,2,11052,1895,10,14,2614,15,10,1,0,0
0.8,100,50,18,0,host,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
0.8,100,50,18,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,100,50,18,5000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.31534e+06,127,397,264,378,23,20,0,0
0.8,100,50,18,5000,symbiont,17894,200447,3.54588e+06,51323,476521,0,32757,3539,7,699594,230,277,236,280,20,14,0,0
0.8,100,50,18,10000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.09361e+06,265,304,191,309,48,26,0,0
0.8,100,50,18,10000,symbiont,42119,405848,3.21426e+06,121610,669117,0,31465,2475,1491,633376,533,229,227,230,37,32,0,0
0.8,100,50,18,15000,host,0,0,0,NA,NA,NA,NA,NA,NA,832298,502,222,120,205,42,21,0,0
0.8,100,50,18,15000,symbiont,57097,490054,2.71498e+06,171255,728273,0,25523,2635,651,536141,751,137,102,173,39,25,0,0
0.8,100,50,18,20000,host,0,0,0,NA,NA,NA,NA,NA,NA,764291,512,163,114,182,41,25,0,0
0.8,100,50,18,20000,symbiont,68286,675660,2.6031e+06,215556,911724,0,24311,1890,759,513635,610,134,153,157,38,30,0,0
0.8,100,50,18,25000,host,0,0,0,NA,NA,NA,NA,NA,NA,679525,549,152,104,140,36,22,0,0
0.8,100,50,18,25000,symbiont,73031,899051,2.43067e+06,264973,1.15461e+06,0,22832,2068,430,480795,563,138,83,115,29,22,0,0
0.8,100,50,18,30000,host,0,0,0,NA,NA,NA,NA,NA,NA,646879,374,104,78,130,34,25,0,0
0.8,100,50,18,30000,symbiont,80197,683592,2.41054e+06,311449,956169,0,22568,1717,515,476710,599,105,101,116,37,22,0,0
0.8,100,50,18,35000,host,0,0,0,NA,NA,NA,NA,NA,NA,607156,1041,93,83,101,35,19,0,0
0.8,100,50,18,35000,symbiont,83973,986551,2.40371e+06,359485,1.28802e+06,0,22741,1777,323,475306,844,92,88,114,35,24,0,0
0.8,100,50,18,40000,host,0,0,0,NA,NA,NA,NA,NA,NA,595349,1927,104,113,129,29,21,0,0
0.8,100,50,18,40000,symbiont,90252,1.14101e+06,2.40059e+06,412679,1.45586e+06,0,22583,1555,397,474636,866,88,103,137,32,12,0,0
0.8,100,50,18,45000,host,0,0,0,NA,NA,NA,NA,NA,NA,580718,2330,75,86,115,26,15,0,0
0.8,100,50,18,45000,symbiont,99624,900072,2.31771e+06,464858,1.23101e+06,0,21979,1691,232,458291,907,97,110,114,30,12,0,0
0.8,100,50,18,50000,host,0,0,0,NA,NA,NA,NA,NA,NA,582847,2555,92,88,97,27,14,0,0
0.8,100,50,18,50000,symbiont,110762,1.06331e+06,2.28388e+06,515844,1.41902e+06,0,21779,1527,329,450782,1618,80,99,113,39,16,0,0
0.8,100,50,18,55000,host,0,0,0,NA,NA,NA,NA,NA,NA,572513,2309,99,84,113,35,8,0,0
0.8,100,50,18,55000,symbiont,120211,1.22192e+06,2.24994e+06,564754,1.58409e+06,0,21429,1635,228,441951,3460,115,77,117,37,18,0,0
0.8,100,50,18,60000,host,0,0,0,NA,NA,NA,NA,NA,NA,568906,2219,92,79,134,21,13,0,0
0.8,100,50,18,60000,symbiont,138926,1.48068e+06,2.30546e+06,623356,1.8746e+06,0,21913,1524,270,452072,4091,103,119,132,29,18,0,0
0.8,100,50,18,65000,host,0,0,0,NA,NA,NA,NA,NA,NA,564862,2693,94,88,119,26,8,0,0
0.8,100,50,18,65000,symbiont,150222,1.4105e+06,2.3049e+06,667092,1.80791e+06,0,21898,1567,199,450522,4065,100,305,133,38,13,0,0
0.8,100,50,18,70000,host,0,0,0,NA,NA,NA,NA,NA,NA,568305,3037,86,88,136,37,17,0,0
0.8,100,50,18,70000,symbiont,171794,1.82124e+06,2.32295e+06,726016,2.24294e+06,0,22054,1513,259,453172,4962,95,318,141,28,14,0,0
0.8,100,50,18,75000,host,0,0,0,NA,NA,NA,NA,NA,NA,574601,3764,89,114,134,39,16,0,0
0.8,100,50,18,75000,symbiont,196387,2.18772e+06,2.31266e+06,780196,2.59266e+06,0,21808,1534,164,451021,5046,111,307,120,55,10,0,0
0.8,100,50,18,80000,host,0,0,0,NA,NA,NA,NA,NA,NA,579735,5206,105,90,108,46,15,0,0
0.8,100,50,18,80000,symbiont,214880,2.70768e+06,2.37909e+06,834584,3.13386e+06,0,22412,1630,204,464168,4898,108,338,135,48,8,0,0
0.8,100,50,18,85000,host,0,0,0,NA,NA,NA,NA,NA,NA,575305,5092,95,121,141,34,17,0,0
0.8,100,50,18,85000,symbiont,223223,2.46514e+06,2.46716e+06,876196,2.87126e+06,0,23264,1620,164,477734,6555,140,515,191,37,8,0,0
0.8,100,50,18,90000,host,0,0,0,NA,NA,NA,NA,NA,NA,575969,5818,117,128,150,51,13,0,0
0.8,100,50,18,90000,symbiont,239389,2.55474e+06,2.56772e+06,944198,2.95695e+06,0,24197,1619,207,494524,7661,175,649,205,59,16,1,0
0.8,100,50,18,95000,host,0,0,0,NA,NA,NA,NA,NA,NA,589033,5588,141,113,156,48,11,0,0
0.8,100,50,18,95000,symbiont,268332,3.08388e+06,2.65017e+06,985304,3.50459e+06,0,24990,1589,211,505565,12637,144,739,223,49,13,0,0
0.8,100,50,18,100000,host,0,0,0,NA,NA,NA,NA,NA,NA,616012,8128,180,274,178,67,20,0,0
0.8,100,50,18,100000,symbiont,303112,2.72708e+06,2.72382e+06,1040847,3.1855e+06,NA,25588,1713,209,510539,16594,195,1305,236,84,15,1,0
0.8,100,50,18,105000,host,0,0,0,NA,NA,NA,NA,NA,NA,626861,9804,162,190,214,68,29,0,0
0.8,100,50,18,105000,symbiont,340587,2.70158e+06,2.81405e+06,1091343,3.16259e+06,NA,26052,1763,190,517733,19389,181,2272,266,73,20,0,0
0.8,100,50,18,110000,host,0,0,0,NA,NA,NA,NA,NA,NA,629253,10844,168,205,212,77,14,0,0
0.8,100,50,18,110000,symbiont,392019,5.18745e+06,3.09644e+06,1201930,5.62267e+06,NA,28528,1834,204,529509,24299,212,7169,251,95,22,4,1
0.8,100,50,18,115000,host,0,0,0,NA,NA,NA,NA,NA,NA,626790,12997,188,672,258,76,26,0,0
0.8,100,50,18,115000,symbiont,491258,1.11142e+07,3.60641e+06,1304703,1.15333e+07,NA,32963,1861,195,558419,34951,252,14845,307,99,18,2,0
0.8,100,50,18,120000,host,0,0,0,NA,NA,NA,NA,NA,NA,629200,13568,231,894,271,96,18,1,0
0.8,100,50,18,120000,symbiont,583543,5.33726e+06,4.0165e+06,1388320,5.74493e+06,NA,37391,1897,175,568592,42460,293,22814,295,121,22,1,0
0.8,100,50,18,125000,host,0,0,0,NA,NA,NA,NA,NA,NA,639327,16346,218,241,286,96,19,0,0
0.8,100,50,18,125000,symbiont,698449,6.8005e+06,4.55712e+06,1461589,7.17847e+06,NA,41511,1864,183,588505,54063,374,32243,338,115,20,1,0
0.8,100,50,18,130000,host,0,0,0,NA,NA,NA,NA,NA,NA,646459,17104,240,414,307,103,15,0,0
0.8,100,50,18,130000,symbiont,769128,9.57431e+06,4.9538e+06,1560178,9.92312e+06,NA,44808,1883,199,603270,61474,326,39200,447,116,21,4,0
0.8,100,50,18,135000,host,0,0,0,NA,NA,NA,NA,NA,NA,646742,15262,245,294,311,103,29,0,0
0.8,100,50,18,135000,symbiont,834758,1.19807e+07,5.1039e+06,1650027,1.23457e+07,NA,46610,1867,199,589536,69883,360,43476,465,156,20,1,1
0.8,100,50,18,140000,host,0,0,0,NA,NA,NA,NA,NA,NA,631827,16980,254,255,284,123,23,1,0
0.8,100,50,18,140000,symbiont,957537,1.53354e+07,5.22448e+06,1725374,1.56715e+07,NA,46667,1808,209,574917,73747,394,47643,499,185,29,2,0
0.8,100,50,18,145000,host,0,0,0,NA,NA,NA,NA,NA,NA,634763,17415,285,251,291,122,31,0,0
0.8,100,50,18,145000,symbiont,1069446,2.16137e+07,5.7042e+06,1781832,2.19216e+07,NA,50493,1856,173,585559,81593,452,57301,468,203,25,2,1
0.8,100,50,18,150000,host,0,0,0,NA,NA,NA,NA,NA,NA,648610,19152,263,380,319,141,37,1,0
0.8,100,50,18,150000,symbiont,1183945,2.72784e+07,6.13686e+06,1812595,2.75496e+07,NA,54047,1938,174,585638,92333,484,66413,590,225,31,2,2
0.8,100,50,18,155000,host,0,0,0,NA,NA,NA,NA,NA,NA,653553,19131,275,294,362,131,23,1,0
0.8,100,50,18,155000,symbiont,1337909,3.27383e+07,6.76699e+06,1902241,3.28839e+07,NA,58566,1994,194,597344,99502,552,79727,604,209,32,3,3
0.8,100,50,18,160000,host,0,0,0,NA,NA,NA,NA,NA,NA,655101,22656,274,452,348,146,32,2,0
0.8,100,50,18,160000,symbiont,1516169,3.66999e+07,7.33318e+06,1989539,3.6777e+07,NA,63102,2042,209,623229,101991,1403,89228,638,287,40,3,3
0.8,100,50,18,165000,host,0,0,0,NA,NA,NA,NA,NA,NA,653207,23705,285,253,368,142,25,1,0
0.8,100,50,18,165000,symbiont,1629635,2.3341e+07,7.70448e+06,2046784,2.33458e+07,NA,65940,2089,238,644642,107358,2231,94047,759,302,47,2,2
0.8,100,50,18,170000,host,0,0,0,NA,NA,NA,NA,NA,NA,664681,23498,306,304,408,161,25,0,0
0.8,100,50,18,170000,symbiont,1724895,2.49346e+07,8.07484e+06,2076778,2.47336e+07,NA,66030,2112,230,644447,116505,2708,101800,731,289,46,1,2
0.8,100,50,18,175000,host,0,0,0,NA,NA,NA,NA,NA,NA,685203,24488,398,409,912,144,28,0,0
0.8,100,50,18,175000,symbiont,1817314,2.92786e+07,7.93027e+06,2121725,2.90168e+07,NA,63915,2223,260,632058,127284,3052,97913,736,317,52,7,4
0.8,100,50,18,180000,host,0,0,0,NA,NA,NA,NA,NA,NA,699238,26290,714,608,1072,177,37,0,0
0.8,100,50,18,180000,symbiont,1937416,3.83482e+07,8.09472e+06,2135362,3.81366e+07,NA,65035,2280,244,632485,129892,3027,101778,721,280,43,13,5
0.8,100,50,18,185000,host,0,0,0,NA,NA,NA,NA,NA,NA,716456,26617,441,1097,747,175,37,0,0
0.8,100,50,18,185000,symbiont,1983699,4.82138e+07,8.66198e+06,2169393,4.79981e+07,NA,70363,2323,245,631285,129414,3421,115549,831,333,38,3,0
0.8,100,50,18,190000,host,0,0,0,NA,NA,NA,NA,NA,NA,713352,27774,403,1058,652,179,44,2,0
0.8,100,50,18,190000,symbiont,2103631,6.2679e+07,8.88733e+06,2242837,6.24408e+07,NA,72506,2237,265,631722,134072,2285,121688,836,299,43,5,3
0.8,100,50,18,195000,host,0,0,0,NA,NA,NA,NA,NA,NA,710686,29993,409,1078,515,203,40,1,0
0.8,100,50,18,195000,symbiont,2221215,6.03615e+07,9.35109e+06,2278639,5.99851e+07,NA,74596,2338,257,641421,140541,2214,131304,825,322,46,5,2
0.8,100,50,18,200000,host,0,0,0,NA,NA,NA,NA,NA,NA,720233,29468,416,1148,520,214,34,0,0
